key_id,tournament_id,tournament_name,match_id,match_name,match_date,stage_name,group_name,team_id,team_name,team_code,home_team,away_team,player_id,family_name,given_name,shirt_number,position_name,position_code,starter,substitute
15575,WC-2007,2007 FIFA Women's World Cup,M-2007-03,Japan vs England,2007-09-11,group stage,Group A,T-44,Japan,JPN,1,0,P-20246,Ōgimi,Yūki,17,forward,FW,0,1
15576,WC-2007,2007 FIFA Women's World Cup,M-2007-03,Japan vs England,2007-09-11,group stage,Group A,T-28,England,ENG,0,1,P-40412,Brown,Rachel,1,goal keeper,GK,1,0
15577,WC-2007,2007 FIFA Women's World Cup,M-2007-03,Japan vs England,2007-09-11,group stage,Group A,T-28,England,ENG,0,1,P-22178,Scott,Alex,2,defender,DF,1,0
15578,WC-2007,2007 FIFA Women's World Cup,M-2007-03,Japan vs England,2007-09-11,group stage,Group A,T-28,England,ENG,0,1,P-77877,Stoney,Casey,3,defender,DF,1,0
15579,WC-2007,2007 FIFA Women's World Cup,M-2007-03,Japan vs England,2007-09-11,group stage,Group A,T-28,England,ENG,0,1,P-73084,Chapman,Katie,4,midfielder,MF,1,0
15580,WC-2007,2007 FIFA Women's World Cup,M-2007-03,Japan vs England,2007-09-11,group stage,Group A,T-28,England,ENG,0,1,P-81136,White,Faye,5,defender,DF,1,0
15581,WC-2007,2007 FIFA Women's World Cup,M-2007-03,Japan vs England,2007-09-11,group stage,Group A,T-28,England,ENG,0,1,P-98782,Phillip,Mary,6,defender,DF,1,0
15582,WC-2007,2007 FIFA Women's World Cup,M-2007-03,Japan vs England,2007-09-11,group stage,Group A,T-28,England,ENG,0,1,P-34666,Carney,Karen,7,midfielder,MF,1,0
15583,WC-2007,2007 FIFA Women's World Cup,M-2007-03,Japan vs England,2007-09-11,group stage,Group A,T-28,England,ENG,0,1,P-10986,Williams,Fara,8,midfielder,MF,1,0
15584,WC-2007,2007 FIFA Women's World Cup,M-2007-03,Japan vs England,2007-09-11,group stage,Group A,T-28,England,ENG,0,1,P-38733,Aluko,Eniola,9,forward,FW,1,0
15585,WC-2007,2007 FIFA Women's World Cup,M-2007-03,Japan vs England,2007-09-11,group stage,Group A,T-28,England,ENG,0,1,P-12357,Smith,Kelly,10,forward,FW,1,0
15586,WC-2007,2007 FIFA Women's World Cup,M-2007-03,Japan vs England,2007-09-11,group stage,Group A,T-28,England,ENG,0,1,P-38142,Yankey,Rachel,11,midfielder,MF,1,0
15587,WC-2007,2007 FIFA Women's World Cup,M-2007-03,Japan vs England,2007-09-11,group stage,Group A,T-28,England,ENG,0,1,P-41187,Scott,Jill,16,midfielder,MF,0,1
15588,WC-2007,2007 FIFA Women's World Cup,M-2007-03,Japan vs England,2007-09-11,group stage,Group A,T-28,England,ENG,0,1,P-79856,Johnson,Lindsay,20,defender,DF,0,1
15589,WC-2007,2007 FIFA Women's World Cup,M-2007-04,Nigeria vs Sweden,2007-09-11,group stage,Group B,T-50,Nigeria,NGA,1,0,P-93339,Dede,Precious,1,goal keeper,GK,1,0
15590,WC-2007,2007 FIFA Women's World Cup,M-2007-04,Nigeria vs Sweden,2007-09-11,group stage,Group B,T-50,Nigeria,NGA,1,0,P-55990,Nkwocha,Perpetua,4,forward,FW,1,0
15591,WC-2007,2007 FIFA Women's World Cup,M-2007-04,Nigeria vs Sweden,2007-09-11,group stage,Group B,T-50,Nigeria,NGA,1,0,P-21975,Ebi,Onome,5,defender,DF,1,0
15592,WC-2007,2007 FIFA Women's World Cup,M-2007-04,Nigeria vs Sweden,2007-09-11,group stage,Group B,T-50,Nigeria,NGA,1,0,P-38422,Chiejine,Ifeanyi,8,forward,FW,1,0
15593,WC-2007,2007 FIFA Women's World Cup,M-2007-04,Nigeria vs Sweden,2007-09-11,group stage,Group B,T-50,Nigeria,NGA,1,0,P-19149,Chikwelu,Rita,10,midfielder,MF,1,0
15594,WC-2007,2007 FIFA Women's World Cup,M-2007-04,Nigeria vs Sweden,2007-09-11,group stage,Group B,T-50,Nigeria,NGA,1,0,P-29682,Igbo,Chi-Chi,11,forward,FW,1,0
15595,WC-2007,2007 FIFA Women's World Cup,M-2007-04,Nigeria vs Sweden,2007-09-11,group stage,Group B,T-50,Nigeria,NGA,1,0,P-26654,George,Christie,13,defender,DF,1,0
15596,WC-2007,2007 FIFA Women's World Cup,M-2007-04,Nigeria vs Sweden,2007-09-11,group stage,Group B,T-50,Nigeria,NGA,1,0,P-86360,Michael,Faith,14,defender,DF,1,0
15597,WC-2007,2007 FIFA Women's World Cup,M-2007-04,Nigeria vs Sweden,2007-09-11,group stage,Group B,T-50,Nigeria,NGA,1,0,P-94567,Mmadu,Maureen,15,midfielder,MF,1,0
15598,WC-2007,2007 FIFA Women's World Cup,M-2007-04,Nigeria vs Sweden,2007-09-11,group stage,Group B,T-50,Nigeria,NGA,1,0,P-69273,Jerome,Ulunma,16,defender,DF,1,0
15599,WC-2007,2007 FIFA Women's World Cup,M-2007-04,Nigeria vs Sweden,2007-09-11,group stage,Group B,T-50,Nigeria,NGA,1,0,P-16613,Uwak,Cynthia,18,forward,FW,1,0
15600,WC-2007,2007 FIFA Women's World Cup,M-2007-04,Nigeria vs Sweden,2007-09-11,group stage,Group B,T-50,Nigeria,NGA,1,0,P-16023,Ekpo,Efioanwan,2,midfielder,MF,0,1
15601,WC-2007,2007 FIFA Women's World Cup,M-2007-04,Nigeria vs Sweden,2007-09-11,group stage,Group B,T-50,Nigeria,NGA,1,0,P-19498,Mbachu,Stella,7,forward,FW,0,1
15602,WC-2007,2007 FIFA Women's World Cup,M-2007-04,Nigeria vs Sweden,2007-09-11,group stage,Group B,T-74,Sweden,SWE,0,1,P-27779,Lindahl,Hedvig,1,goal keeper,GK,1,0
15603,WC-2007,2007 FIFA Women's World Cup,M-2007-04,Nigeria vs Sweden,2007-09-11,group stage,Group B,T-74,Sweden,SWE,0,1,P-48787,Segerström,Stina,3,defender,DF,1,0
15604,WC-2007,2007 FIFA Women's World Cup,M-2007-04,Nigeria vs Sweden,2007-09-11,group stage,Group B,T-74,Sweden,SWE,0,1,P-62434,Marklund,Hanna,4,defender,DF,1,0
15605,WC-2007,2007 FIFA Women's World Cup,M-2007-04,Nigeria vs Sweden,2007-09-11,group stage,Group B,T-74,Sweden,SWE,0,1,P-94354,Seger,Caroline,5,midfielder,MF,1,0
15606,WC-2007,2007 FIFA Women's World Cup,M-2007-04,Nigeria vs Sweden,2007-09-11,group stage,Group B,T-74,Sweden,SWE,0,1,P-66882,Thunebro,Sara,6,defender,DF,1,0
15607,WC-2007,2007 FIFA Women's World Cup,M-2007-04,Nigeria vs Sweden,2007-09-11,group stage,Group B,T-74,Sweden,SWE,0,1,P-96721,Schelin,Lotta,8,midfielder,MF,1,0
15608,WC-2007,2007 FIFA Women's World Cup,M-2007-04,Nigeria vs Sweden,2007-09-11,group stage,Group B,T-74,Sweden,SWE,0,1,P-31388,Ljungberg,Hanna,10,forward,FW,1,0
15609,WC-2007,2007 FIFA Women's World Cup,M-2007-04,Nigeria vs Sweden,2007-09-11,group stage,Group B,T-74,Sweden,SWE,0,1,P-36470,Svensson,Victoria,11,forward,FW,1,0
15610,WC-2007,2007 FIFA Women's World Cup,M-2007-04,Nigeria vs Sweden,2007-09-11,group stage,Group B,T-74,Sweden,SWE,0,1,P-82102,Östberg,Frida,13,defender,DF,1,0
15611,WC-2007,2007 FIFA Women's World Cup,M-2007-04,Nigeria vs Sweden,2007-09-11,group stage,Group B,T-74,Sweden,SWE,0,1,P-95194,Sjögran,Therese,15,midfielder,MF,1,0
15612,WC-2007,2007 FIFA Women's World Cup,M-2007-04,Nigeria vs Sweden,2007-09-11,group stage,Group B,T-74,Sweden,SWE,0,1,P-85545,Paulson,Anna,16,defender,DF,1,0
15613,WC-2007,2007 FIFA Women's World Cup,M-2007-04,Nigeria vs Sweden,2007-09-11,group stage,Group B,T-74,Sweden,SWE,0,1,P-91907,Johansson,Sara,14,forward,FW,0,1
15614,WC-2007,2007 FIFA Women's World Cup,M-2007-04,Nigeria vs Sweden,2007-09-11,group stage,Group B,T-74,Sweden,SWE,0,1,P-05293,Forsberg,Linda,20,midfielder,MF,0,1
15615,WC-2007,2007 FIFA Women's World Cup,M-2007-05,Ghana vs Australia,2007-09-12,group stage,Group C,T-32,Ghana,GHA,1,0,P-96825,Ibrahim,Aminatu,2,defender,DF,1,0
15616,WC-2007,2007 FIFA Women's World Cup,M-2007-05,Ghana vs Australia,2007-09-12,group stage,Group C,T-32,Ghana,GHA,1,0,P-03333,Danso,Mavis,3,defender,DF,1,0
15617,WC-2007,2007 FIFA Women's World Cup,M-2007-05,Ghana vs Australia,2007-09-12,group stage,Group C,T-32,Ghana,GHA,1,0,P-52992,Okoe,Florence,6,midfielder,MF,1,0
15618,WC-2007,2007 FIFA Women's World Cup,M-2007-05,Ghana vs Australia,2007-09-12,group stage,Group C,T-32,Ghana,GHA,1,0,P-68145,Amenuku,Anita,9,forward,FW,1,0
15619,WC-2007,2007 FIFA Women's World Cup,M-2007-05,Ghana vs Australia,2007-09-12,group stage,Group C,T-32,Ghana,GHA,1,0,P-47674,Bayor,Adjoa,10,midfielder,MF,1,0
15620,WC-2007,2007 FIFA Women's World Cup,M-2007-05,Ghana vs Australia,2007-09-12,group stage,Group C,T-32,Ghana,GHA,1,0,P-68729,Amoako,Olivia,12,defender,DF,1,0
15621,WC-2007,2007 FIFA Women's World Cup,M-2007-05,Ghana vs Australia,2007-09-12,group stage,Group C,T-32,Ghana,GHA,1,0,P-84693,Avoe,Yaa,13,defender,DF,1,0
15622,WC-2007,2007 FIFA Women's World Cup,M-2007-05,Ghana vs Australia,2007-09-12,group stage,Group C,T-32,Ghana,GHA,1,0,P-12997,Ankrah,Lydia,15,defender,DF,1,0
15623,WC-2007,2007 FIFA Women's World Cup,M-2007-05,Ghana vs Australia,2007-09-12,group stage,Group C,T-32,Ghana,GHA,1,0,P-42042,Sulemana,Memunatu,16,goal keeper,GK,1,0
15624,WC-2007,2007 FIFA Women's World Cup,M-2007-05,Ghana vs Australia,2007-09-12,group stage,Group C,T-32,Ghana,GHA,1,0,P-68309,Amankwa,Anita,18,forward,FW,1,0
15625,WC-2007,2007 FIFA Women's World Cup,M-2007-05,Ghana vs Australia,2007-09-12,group stage,Group C,T-32,Ghana,GHA,1,0,P-77841,Darku,Memuna,21,midfielder,MF,1,0
15626,WC-2007,2007 FIFA Women's World Cup,M-2007-05,Ghana vs Australia,2007-09-12,group stage,Group C,T-32,Ghana,GHA,1,0,P-05170,Abass,Hamdya,17,defender,DF,0,1
15627,WC-2007,2007 FIFA Women's World Cup,M-2007-05,Ghana vs Australia,2007-09-12,group stage,Group C,T-32,Ghana,GHA,1,0,P-08624,Kanda,Belinda,20,midfielder,MF,0,1
15628,WC-2007,2007 FIFA Women's World Cup,M-2007-05,Ghana vs Australia,2007-09-12,group stage,Group C,T-04,Australia,AUS,0,1,P-64332,Barbieri,Melissa,1,goal keeper,GK,1,0
15629,WC-2007,2007 FIFA Women's World Cup,M-2007-05,Ghana vs Australia,2007-09-12,group stage,Group C,T-04,Australia,AUS,0,1,P-14085,McShea,Kate,2,defender,DF,1,0
15630,WC-2007,2007 FIFA Women's World Cup,M-2007-05,Ghana vs Australia,2007-09-12,group stage,Group C,T-04,Australia,AUS,0,1,P-35111,Alagich,Dianne,4,defender,DF,1,0
15631,WC-2007,2007 FIFA Women's World Cup,M-2007-05,Ghana vs Australia,2007-09-12,group stage,Group C,T-04,Australia,AUS,0,1,P-19145,Salisbury,Cheryl,5,defender,DF,1,0
15632,WC-2007,2007 FIFA Women's World Cup,M-2007-05,Ghana vs Australia,2007-09-12,group stage,Group C,T-04,Australia,AUS,0,1,P-47947,Garriock,Heather,7,defender,DF,1,0
15633,WC-2007,2007 FIFA Women's World Cup,M-2007-05,Ghana vs Australia,2007-09-12,group stage,Group C,T-04,Australia,AUS,0,1,P-42226,Munoz,Caitlin,8,forward,FW,1,0
15634,WC-2007,2007 FIFA Women's World Cup,M-2007-05,Ghana vs Australia,2007-09-12,group stage,Group C,T-04,Australia,AUS,0,1,P-26286,Walsh,Sarah,9,forward,FW,1,0
15635,WC-2007,2007 FIFA Women's World Cup,M-2007-05,Ghana vs Australia,2007-09-12,group stage,Group C,T-04,Australia,AUS,0,1,P-04506,Peters,Joanne,10,midfielder,MF,1,0
15636,WC-2007,2007 FIFA Women's World Cup,M-2007-05,Ghana vs Australia,2007-09-12,group stage,Group C,T-04,Australia,AUS,0,1,P-87492,McCallum,Collette,14,midfielder,MF,1,0
15637,WC-2007,2007 FIFA Women's World Cup,M-2007-05,Ghana vs Australia,2007-09-12,group stage,Group C,T-04,Australia,AUS,0,1,P-74624,Shipard,Sally,15,midfielder,MF,1,0
15638,WC-2007,2007 FIFA Women's World Cup,M-2007-05,Ghana vs Australia,2007-09-12,group stage,Group C,T-04,Australia,AUS,0,1,P-35812,Polkinghorne,Clare,19,defender,DF,1,0
15639,WC-2007,2007 FIFA Women's World Cup,M-2007-05,Ghana vs Australia,2007-09-12,group stage,Group C,T-04,Australia,AUS,0,1,P-56574,Ferguson,Alicia,3,midfielder,MF,0,1
15640,WC-2007,2007 FIFA Women's World Cup,M-2007-05,Ghana vs Australia,2007-09-12,group stage,Group C,T-04,Australia,AUS,0,1,P-83079,De Vanna,Lisa,11,forward,FW,0,1
15641,WC-2007,2007 FIFA Women's World Cup,M-2007-05,Ghana vs Australia,2007-09-12,group stage,Group C,T-04,Australia,AUS,0,1,P-15139,Slatyer,Thea,13,defender,DF,0,1
15642,WC-2007,2007 FIFA Women's World Cup,M-2007-06,New Zealand vs Brazil,2007-09-12,group stage,Group D,T-49,New Zealand,NZL,1,0,P-59575,Bindon,Jenny,1,goal keeper,GK,1,0
15643,WC-2007,2007 FIFA Women's World Cup,M-2007-06,New Zealand vs Brazil,2007-09-12,group stage,Group D,T-49,New Zealand,NZL,1,0,P-61084,Percival,Ria,2,center midfielder,CM,1,0
15644,WC-2007,2007 FIFA Women's World Cup,M-2007-06,New Zealand vs Brazil,2007-09-12,group stage,Group D,T-49,New Zealand,NZL,1,0,P-82898,Duncan,Katie,4,center midfielder,CM,1,0
15645,WC-2007,2007 FIFA Women's World Cup,M-2007-06,New Zealand vs Brazil,2007-09-12,group stage,Group D,T-49,New Zealand,NZL,1,0,P-00393,Erceg,Abby,5,center back,CB,1,0
15646,WC-2007,2007 FIFA Women's World Cup,M-2007-06,New Zealand vs Brazil,2007-09-12,group stage,Group D,T-49,New Zealand,NZL,1,0,P-46683,Smith,Rebecca,6,center back,CB,1,0
15647,WC-2007,2007 FIFA Women's World Cup,M-2007-06,New Zealand vs Brazil,2007-09-12,group stage,Group D,T-49,New Zealand,NZL,1,0,P-11940,Moorwood,Hayley,8,right midfielder,RM,1,0
15648,WC-2007,2007 FIFA Women's World Cup,M-2007-06,New Zealand vs Brazil,2007-09-12,group stage,Group D,T-49,New Zealand,NZL,1,0,P-16994,Henderson,Wendi,9,center forward,CF,1,0
15649,WC-2007,2007 FIFA Women's World Cup,M-2007-06,New Zealand vs Brazil,2007-09-12,group stage,Group D,T-49,New Zealand,NZL,1,0,P-69129,Riley,Ali,13,left back,LB,1,0
15650,WC-2007,2007 FIFA Women's World Cup,M-2007-06,New Zealand vs Brazil,2007-09-12,group stage,Group D,T-49,New Zealand,NZL,1,0,P-32154,Jackman,Maia,15,right back,RB,1,0
15651,WC-2007,2007 FIFA Women's World Cup,M-2007-06,New Zealand vs Brazil,2007-09-12,group stage,Group D,T-49,New Zealand,NZL,1,0,P-80600,Humphries,Emma,16,left midfielder,LM,1,0
15652,WC-2007,2007 FIFA Women's World Cup,M-2007-06,New Zealand vs Brazil,2007-09-12,group stage,Group D,T-49,New Zealand,NZL,1,0,P-52525,McColl,Emily,19,attacking midfielder,AM,1,0
15653,WC-2007,2007 FIFA Women's World Cup,M-2007-06,New Zealand vs Brazil,2007-09-12,group stage,Group D,T-49,New Zealand,NZL,1,0,P-13547,Thompson,Zoe,7,forward,FW,0,1
15654,WC-2007,2007 FIFA Women's World Cup,M-2007-06,New Zealand vs Brazil,2007-09-12,group stage,Group D,T-49,New Zealand,NZL,1,0,P-22277,Tegg,Rebecca,17,forward,FW,0,1
15655,WC-2007,2007 FIFA Women's World Cup,M-2007-06,New Zealand vs Brazil,2007-09-12,group stage,Group D,T-49,New Zealand,NZL,1,0,P-38007,Smith,Merissa,20,forward,FW,0,1
15656,WC-2007,2007 FIFA Women's World Cup,M-2007-06,New Zealand vs Brazil,2007-09-12,group stage,Group D,T-09,Brazil,BRA,0,1,P-66036,Andréia,not applicable,1,goal keeper,GK,1,0
15657,WC-2007,2007 FIFA Women's World Cup,M-2007-06,New Zealand vs Brazil,2007-09-12,group stage,Group D,T-09,Brazil,BRA,0,1,P-84724,Aline,not applicable,3,center back,CB,1,0
15658,WC-2007,2007 FIFA Women's World Cup,M-2007-06,New Zealand vs Brazil,2007-09-12,group stage,Group D,T-09,Brazil,BRA,0,1,P-10543,Tânia,not applicable,4,center back,CB,1,0
15659,WC-2007,2007 FIFA Women's World Cup,M-2007-06,New Zealand vs Brazil,2007-09-12,group stage,Group D,T-09,Brazil,BRA,0,1,P-31275,Costa,Renata,5,center back,CB,1,0
15660,WC-2007,2007 FIFA Women's World Cup,M-2007-06,New Zealand vs Brazil,2007-09-12,group stage,Group D,T-09,Brazil,BRA,0,1,P-46780,Daniela,not applicable,7,attacking midfielder,AM,1,0
15661,WC-2007,2007 FIFA Women's World Cup,M-2007-06,New Zealand vs Brazil,2007-09-12,group stage,Group D,T-09,Brazil,BRA,0,1,P-19610,Formiga,not applicable,8,center midfielder,CM,1,0
15662,WC-2007,2007 FIFA Women's World Cup,M-2007-06,New Zealand vs Brazil,2007-09-12,group stage,Group D,T-09,Brazil,BRA,0,1,P-67574,Maycon,not applicable,9,left midfielder,LM,1,0
15663,WC-2007,2007 FIFA Women's World Cup,M-2007-06,New Zealand vs Brazil,2007-09-12,group stage,Group D,T-09,Brazil,BRA,0,1,P-07458,Marta,not applicable,10,center forward,CF,1,0
15664,WC-2007,2007 FIFA Women's World Cup,M-2007-06,New Zealand vs Brazil,2007-09-12,group stage,Group D,T-09,Brazil,BRA,0,1,P-93057,Cristiane,not applicable,11,center forward,CF,1,0
15665,WC-2007,2007 FIFA Women's World Cup,M-2007-06,New Zealand vs Brazil,2007-09-12,group stage,Group D,T-09,Brazil,BRA,0,1,P-64954,Simone,not applicable,16,right midfielder,RM,1,0
15666,WC-2007,2007 FIFA Women's World Cup,M-2007-06,New Zealand vs Brazil,2007-09-12,group stage,Group D,T-09,Brazil,BRA,0,1,P-58459,Ester,not applicable,20,center midfielder,CM,1,0
15667,WC-2007,2007 FIFA Women's World Cup,M-2007-06,New Zealand vs Brazil,2007-09-12,group stage,Group D,T-09,Brazil,BRA,0,1,P-85281,Rosana,not applicable,6,defender,DF,0,1
15668,WC-2007,2007 FIFA Women's World Cup,M-2007-06,New Zealand vs Brazil,2007-09-12,group stage,Group D,T-09,Brazil,BRA,0,1,P-26383,Pretinha,not applicable,18,midfielder,MF,0,1
15669,WC-2007,2007 FIFA Women's World Cup,M-2007-07,Norway vs Canada,2007-09-12,group stage,Group C,T-53,Norway,NOR,1,0,P-39183,Nordby,Bente,1,goal keeper,GK,1,0
15670,WC-2007,2007 FIFA Women's World Cup,M-2007-07,Norway vs Canada,2007-09-12,group stage,Group C,T-53,Norway,NOR,1,0,P-25199,Stangeland Horpestad,Ane,2,defender,DF,1,0
15671,WC-2007,2007 FIFA Women's World Cup,M-2007-07,Norway vs Canada,2007-09-12,group stage,Group C,T-53,Norway,NOR,1,0,P-36571,Følstad,Gunhild,3,defender,DF,1,0
15672,WC-2007,2007 FIFA Women's World Cup,M-2007-07,Norway vs Canada,2007-09-12,group stage,Group C,T-53,Norway,NOR,1,0,P-68132,Stensland,Ingvild,4,midfielder,MF,1,0
15673,WC-2007,2007 FIFA Women's World Cup,M-2007-07,Norway vs Canada,2007-09-12,group stage,Group C,T-53,Norway,NOR,1,0,P-51925,Nordby,Siri,5,defender,DF,1,0
15674,WC-2007,2007 FIFA Women's World Cup,M-2007-07,Norway vs Canada,2007-09-12,group stage,Group C,T-53,Norway,NOR,1,0,P-29694,Rønning,Trine,7,defender,DF,1,0
15675,WC-2007,2007 FIFA Women's World Cup,M-2007-07,Norway vs Canada,2007-09-12,group stage,Group C,T-53,Norway,NOR,1,0,P-70069,Gulbrandsen,Solveig,8,midfielder,MF,1,0
15676,WC-2007,2007 FIFA Women's World Cup,M-2007-07,Norway vs Canada,2007-09-12,group stage,Group C,T-53,Norway,NOR,1,0,P-30339,Wiik,Melissa,10,forward,FW,1,0
15677,WC-2007,2007 FIFA Women's World Cup,M-2007-07,Norway vs Canada,2007-09-12,group stage,Group C,T-53,Norway,NOR,1,0,P-97621,Kaurin,Leni Larsen,11,forward,FW,1,0
15678,WC-2007,2007 FIFA Women's World Cup,M-2007-07,Norway vs Canada,2007-09-12,group stage,Group C,T-53,Norway,NOR,1,0,P-74483,Gulbrandsen,Ragnhild,16,forward,FW,1,0
15679,WC-2007,2007 FIFA Women's World Cup,M-2007-07,Norway vs Canada,2007-09-12,group stage,Group C,T-53,Norway,NOR,1,0,P-25739,Storløkken,Lene,21,defender,DF,1,0
15680,WC-2007,2007 FIFA Women's World Cup,M-2007-07,Norway vs Canada,2007-09-12,group stage,Group C,T-53,Norway,NOR,1,0,P-38523,Huse,Camilla,6,midfielder,MF,0,1
15681,WC-2007,2007 FIFA Women's World Cup,M-2007-07,Norway vs Canada,2007-09-12,group stage,Group C,T-53,Norway,NOR,1,0,P-95127,Mykjåland,Lene,17,forward,FW,0,1
15682,WC-2007,2007 FIFA Women's World Cup,M-2007-07,Norway vs Canada,2007-09-12,group stage,Group C,T-53,Norway,NOR,1,0,P-08869,Knutsen,Marie,18,midfielder,MF,0,1
15683,WC-2007,2007 FIFA Women's World Cup,M-2007-07,Norway vs Canada,2007-09-12,group stage,Group C,T-12,Canada,CAN,0,1,P-85437,Kiss,Kristina,2,defender,DF,1,0
15684,WC-2007,2007 FIFA Women's World Cup,M-2007-07,Norway vs Canada,2007-09-12,group stage,Group C,T-12,Canada,CAN,0,1,P-77759,Dennis,Tanya,6,defender,DF,1,0
15685,WC-2007,2007 FIFA Women's World Cup,M-2007-07,Norway vs Canada,2007-09-12,group stage,Group C,T-12,Canada,CAN,0,1,P-28528,Matheson,Diana,8,midfielder,MF,1,0
15686,WC-2007,2007 FIFA Women's World Cup,M-2007-07,Norway vs Canada,2007-09-12,group stage,Group C,T-12,Canada,CAN,0,1,P-19025,Chapman,Candace,9,midfielder,MF,1,0
15687,WC-2007,2007 FIFA Women's World Cup,M-2007-07,Norway vs Canada,2007-09-12,group stage,Group C,T-12,Canada,CAN,0,1,P-62671,Franko,Martina,10,defender,DF,1,0
15688,WC-2007,2007 FIFA Women's World Cup,M-2007-07,Norway vs Canada,2007-09-12,group stage,Group C,T-12,Canada,CAN,0,1,P-00020,Hermus,Randee,11,defender,DF,1,0
15689,WC-2007,2007 FIFA Women's World Cup,M-2007-07,Norway vs Canada,2007-09-12,group stage,Group C,T-12,Canada,CAN,0,1,P-97813,Sinclair,Christine,12,forward,FW,1,0
15690,WC-2007,2007 FIFA Women's World Cup,M-2007-07,Norway vs Canada,2007-09-12,group stage,Group C,T-12,Canada,CAN,0,1,P-27120,Tancredi,Melissa,14,midfielder,MF,1,0
15691,WC-2007,2007 FIFA Women's World Cup,M-2007-07,Norway vs Canada,2007-09-12,group stage,Group C,T-12,Canada,CAN,0,1,P-20854,Lang,Kara,15,forward,FW,1,0
15692,WC-2007,2007 FIFA Women's World Cup,M-2007-07,Norway vs Canada,2007-09-12,group stage,Group C,T-12,Canada,CAN,0,1,P-33982,McLeod,Erin,18,goal keeper,GK,1,0
15693,WC-2007,2007 FIFA Women's World Cup,M-2007-07,Norway vs Canada,2007-09-12,group stage,Group C,T-12,Canada,CAN,0,1,P-95092,Schmidt,Sophie,19,midfielder,MF,1,0
15694,WC-2007,2007 FIFA Women's World Cup,M-2007-07,Norway vs Canada,2007-09-12,group stage,Group C,T-12,Canada,CAN,0,1,P-35069,Wilkinson,Rhian,7,forward,FW,0,1
15695,WC-2007,2007 FIFA Women's World Cup,M-2007-07,Norway vs Canada,2007-09-12,group stage,Group C,T-12,Canada,CAN,0,1,P-70567,Walsh,Amy,13,midfielder,MF,0,1
15696,WC-2007,2007 FIFA Women's World Cup,M-2007-07,Norway vs Canada,2007-09-12,group stage,Group C,T-12,Canada,CAN,0,1,P-44161,Robinson,Jodi-Ann,21,forward,FW,0,1
15697,WC-2007,2007 FIFA Women's World Cup,M-2007-08,China vs Denmark,2007-09-12,group stage,Group D,T-14,China,CHN,1,0,P-83032,Li,Jie,3,center back,CB,1,0
15698,WC-2007,2007 FIFA Women's World Cup,M-2007-08,China vs Denmark,2007-09-12,group stage,Group D,T-14,China,CHN,1,0,P-54442,Wang,Kun,4,right midfielder,RM,1,0
15699,WC-2007,2007 FIFA Women's World Cup,M-2007-08,China vs Denmark,2007-09-12,group stage,Group D,T-14,China,CHN,1,0,P-57621,Xie,Caixia,6,center midfielder,CM,1,0
15700,WC-2007,2007 FIFA Women's World Cup,M-2007-08,China vs Denmark,2007-09-12,group stage,Group D,T-14,China,CHN,1,0,P-44137,Bi,Yan,7,left midfielder,LM,1,0
15701,WC-2007,2007 FIFA Women's World Cup,M-2007-08,China vs Denmark,2007-09-12,group stage,Group D,T-14,China,CHN,1,0,P-71089,Pan,Lina,8,right forward,RF,1,0
15702,WC-2007,2007 FIFA Women's World Cup,M-2007-08,China vs Denmark,2007-09-12,group stage,Group D,T-14,China,CHN,1,0,P-73561,Han,Duan,9,center forward,CF,1,0
15703,WC-2007,2007 FIFA Women's World Cup,M-2007-08,China vs Denmark,2007-09-12,group stage,Group D,T-14,China,CHN,1,0,P-52970,Ma,Xiaoxu,10,left forward,LF,1,0
15704,WC-2007,2007 FIFA Women's World Cup,M-2007-08,China vs Denmark,2007-09-12,group stage,Group D,T-14,China,CHN,1,0,P-67766,Pu,Wei,11,center back,CB,1,0
15705,WC-2007,2007 FIFA Women's World Cup,M-2007-08,China vs Denmark,2007-09-12,group stage,Group D,T-14,China,CHN,1,0,P-66877,Qu,Feifei,12,center midfielder,CM,1,0
15706,WC-2007,2007 FIFA Women's World Cup,M-2007-08,China vs Denmark,2007-09-12,group stage,Group D,T-14,China,CHN,1,0,P-26568,Zhou,Gaoping,15,center back,CB,1,0
15707,WC-2007,2007 FIFA Women's World Cup,M-2007-08,China vs Denmark,2007-09-12,group stage,Group D,T-14,China,CHN,1,0,P-63535,Han,Wenxia,18,goal keeper,GK,1,0
15708,WC-2007,2007 FIFA Women's World Cup,M-2007-08,China vs Denmark,2007-09-12,group stage,Group D,T-14,China,CHN,1,0,P-48604,Song,Xiaoli,5,midfielder,MF,0,1
15709,WC-2007,2007 FIFA Women's World Cup,M-2007-08,China vs Denmark,2007-09-12,group stage,Group D,T-14,China,CHN,1,0,P-95180,Liu,Yali,16,defender,DF,0,1
15710,WC-2007,2007 FIFA Women's World Cup,M-2007-08,China vs Denmark,2007-09-12,group stage,Group D,T-14,China,CHN,1,0,P-23604,Zhang,Ying,19,defender,DF,0,1
15711,WC-2007,2007 FIFA Women's World Cup,M-2007-08,China vs Denmark,2007-09-12,group stage,Group D,T-22,Denmark,DNK,0,1,P-58449,Johansen,Heidi,1,goal keeper,GK,1,0
15712,WC-2007,2007 FIFA Women's World Cup,M-2007-08,China vs Denmark,2007-09-12,group stage,Group D,T-22,Denmark,DNK,0,1,P-82713,Olsen,Mia,2,center back,CB,1,0
